Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.50,-0.75,-0.03,-0.12,0.89,19432445
-1.51,-0.73,-0.04,-0.05,0.89,19436407
-1.49,-0.72,-0.05,0.03,0.88,19440352
-1.46,-0.70,-0.04,0.07,0.88,19444297
-1.41,-0.68,-0.03,0.11,0.87,19448263
-1.36,-0.67,-0.02,0.13,0.88,19452204
-1.30,-0.67,-0.00,0.15,0.89,19456159
-1.24,-0.67,0.02,0.17,0.89,19460111
-1.17,-0.69,0.04,0.17,0.89,19464063
-1.12,-0.70,0.06,0.14,0.89,19468020
-1.09,-0.71,0.05,0.09,0.90,19471953
-1.08,-0.72,0.04,0.01,0.89,19475902
-1.11,-0.73,0.03,-0.08,0.90,19479841
-1.16,-0.73,0.03,-0.15,0.91,19483792
-1.21,-0.74,0.03,-0.18,0.91,19487743
-1.25,-0.75,0.04,-0.15,0.90,19491690
-1.29,-0.76,0.04,-0.12,0.89,19495658
-1.33,-0.76,0.03,-0.15,0.90,19499599
-1.38,-0.76,0.01,-0.17,0.90,19503557
-1.43,-0.76,-0.00,-0.19,0.90,19507508
-1.48,-0.75,-0.02,-0.16,0.89,19511454
-1.50,-0.73,-0.03,-0.11,0.89,19515418
-1.50,-0.72,-0.03,-0.03,0.89,19519364
-1.48,-0.70,-0.03,0.04,0.88,19523311
-1.43,-0.69,-0.03,0.10,0.88,19527265
-1.38,-0.68,-0.03,0.13,0.88,19531213
-1.33,-0.67,-0.02,0.14,0.89,19535167
-1.27,-0.66,-0.00,0.16,0.88,19539113
-1.20,-0.67,0.02,0.17,0.89,19543071
-1.14,-0.68,0.04,0.16,0.88,19547018
-1.10,-0.69,0.06,0.13,0.89,19550970
-1.07,-0.71,0.06,0.07,0.89,19554923
-1.07,-0.72,0.05,-0.02,0.89,19558865
-1.11,-0.73,0.03,-0.11,0.90,19562823
-1.16,-0.73,0.03,-0.17,0.91,19566768
-1.21,-0.74,0.03,-0.17,0.91,19570724
-1.25,-0.75,0.04,-0.14,0.90,19574683
-1.28,-0.76,0.04,-0.12,0.89,19578634
-1.33,-0.76,0.02,-0.16,0.89,19582591
-1.38,-0.76,0.01,-0.18,0.90,19586536
-1.43,-0.75,0.00,-0.19,0.90,19590481
-1.47,-0.75,-0.01,-0.15,0.90,19594429
-1.49,-0.73,-0.03,-0.08,0.90,19598377
-1.48,-0.72,-0.04,-0.01,0.89,19602339
-1.45,-0.70,-0.04,0.06,0.88,19606282
-1.41,-0.68,-0.04,0.11,0.87,19610232
-1.36,-0.67,-0.03,0.13,0.88,19614189
-1.30,-0.66,-0.01,0.15,0.88,19618137
-1.23,-0.67,0.02,0.17,0.89,19622103
-1.17,-0.68,0.04,0.18,0.89,19626053
-1.11,-0.69,0.06,0.15,0.89,19630003
-1.07,-0.71,0.06,0.11,0.89,19633946
-1.05,-0.72,0.05,0.05,0.90,19637882
-1.07,-0.73,0.04,-0.05,0.90,19641831
-1.11,-0.73,0.03,-0.13,0.91,19645778
-1.16,-0.74,0.03,-0.18,0.91,19649730
-1.21,-0.75,0.04,-0.17,0.91,19653674
-1.25,-0.76,0.04,-0.13,0.90,19657630
-1.29,-0.77,0.04,-0.12,0.90,19661589
-1.33,-0.77,0.02,-0.16,0.89,19665535
-1.38,-0.77,0.01,-0.18,0.90,19669493
-1.43,-0.76,-0.01,-0.17,0.90,19673435
-1.46,-0.75,-0.02,-0.13,0.89,19677386
-1.47,-0.73,-0.03,-0.06,0.90,19681338
-1.46,-0.72,-0.04,0.02,0.88,19685276
-1.42,-0.70,-0.04,0.08,0.88,19689226
-1.37,-0.68,-0.04,0.11,0.87,19693178
-1.32,-0.67,-0.02,0.13,0.89,19697130
-1.26,-0.67,-0.01,0.16,0.88,19701088
-1.20,-0.67,0.02,0.18,0.89,19705032
-1.13,-0.68,0.04,0.17,0.88,19708988
-1.08,-0.70,0.06,0.13,0.89,19712927
-1.06,-0.71,0.06,0.07,0.89,19716874
-1.06,-0.72,0.05,-0.01,0.89,19720819
-1.08,-0.73,0.04,-0.08,0.90,19724758
-1.13,-0.73,0.03,-0.15,0.91,19728721
-1.18,-0.74,0.03,-0.18,0.91,19732666
-1.22,-0.75,0.04,-0.15,0.91,19736624
-1.26,-0.76,0.04,-0.12,0.90,19740569
-1.30,-0.77,0.03,-0.14,0.90,19744517
-1.34,-0.77,0.02,-0.16,0.89,19748471
-1.39,-0.77,0.01,-0.18,0.90,19752418
-1.44,-0.76,-0.01,-0.16,0.90,19756369
-1.47,-0.74,-0.03,-0.11,0.90,19760314
-1.47,-0.73,-0.04,-0.04,0.89,19764261
-1.45,-0.71,-0.04,0.04,0.88,19768214
-1.41,-0.69,-0.04,0.09,0.88,19772154
-1.36,-0.68,-0.03,0.12,0.87,19776112
-1.30,-0.67,-0.02,0.14,0.89,19780058
-1.24,-0.67,0.00,0.17,0.89,19784008
-1.17,-0.67,0.03,0.18,0.89,19787960
-1.11,-0.69,0.05,0.16,0.88,19791912
-1.07,-0.70,0.06,0.12,0.89,19795860
-1.05,-0.71,0.05,0.05,0.90,19799798
-1.06,-0.72,0.04,-0.04,0.90,19803742
-1.10,-0.73,0.03,-0.13,0.91,19807692
-1.15,-0.74,0.03,-0.18,0.91,19811640
-1.21,-0.74,0.04,-0.18,0.91,19815591
-1.25,-0.75,0.04,-0.14,0.90,19819537
-1.28,-0.77,0.04,-0.11,0.90,19823490
-1.32,-0.77,0.02,-0.15,0.89,19827447
-1.37,-0.77,0.01,-0.17,0.90,19831396
-1.42,-0.76,-0.01,-0.19,0.90,19835350
-1.46,-0.75,-0.02,-0.15,0.89,19839297
-1.48,-0.73,-0.03,-0.09,0.90,19843239
-1.48,-0.72,-0.04,-0.02,0.89,19847193
-1.45,-0.70,-0.04,0.05,0.88,19851134
-1.41,-0.68,-0.04,0.10,0.87,19855090
-1.36,-0.67,-0.03,0.13,0.88,19859037
-1.30,-0.66,-0.02,0.14,0.88,19862986
-1.24,-0.66,0.01,0.17,0.89,19866932
-1.17,-0.67,0.03,0.17,0.89,19870878
-1.12,-0.69,0.06,0.15,0.89,19874842
-1.08,-0.70,0.06,0.10,0.90,19878771
-1.07,-0.72,0.06,0.03,0.90,19882714
-1.09,-0.72,0.04,-0.06,0.90,19886651
-1.13,-0.73,0.03,-0.14,0.91,19890600
-1.19,-0.74,0.03,-0.18,0.91,19894562
-1.23,-0.75,0.04,-0.17,0.91,19898512
-1.27,-0.76,0.05,-0.12,0.90,19902472
-1.30,-0.77,0.04,-0.12,0.90,19906413
-1.35,-0.77,0.02,-0.15,0.89,19910367
-1.40,-0.77,0.01,-0.18,0.90,19914323
-1.45,-0.76,-0.01,-0.18,0.90,19918265
-1.49,-0.75,-0.03,-0.14,0.89,19922224
-1.50,-0.73,-0.04,-0.07,0.89,19926164
-1.49,-0.71,-0.04,0.01,0.88,19930111
-1.45,-0.70,-0.04,0.07,0.88,19934062
-1.41,-0.68,-0.03,0.11,0.87,19938013
-1.35,-0.67,-0.03,0.14,0.88,19941969
-1.29,-0.66,-0.01,0.16,0.88,19945920
-1.23,-0.66,0.01,0.18,0.89,19949871
-1.16,-0.67,0.03,0.17,0.88,19953814
-1.11,-0.69,0.05,0.14,0.89,19957758
-1.08,-0.70,0.06,0.09,0.89,19961707
-1.07,-0.71,0.05,0.00,0.89,19965644
-1.10,-0.72,0.04,-0.09,0.90,19969585
-1.15,-0.72,0.03,-0.16,0.91,19973531
-1.20,-0.73,0.03,-0.18,0.91,19977484
-1.25,-0.74,0.04,-0.15,0.91,19981451
-1.28,-0.75,0.04,-0.11,0.89,19985402
-1.32,-0.76,0.03,-0.14,0.90,19989355
-1.36,-0.76,0.01,-0.16,0.89,19993299
-1.42,-0.75,0.00,-0.18,0.90,19997246
-1.46,-0.74,-0.01,-0.17,0.89,20001210
-1.50,-0.73,-0.03,-0.13,0.89,20005152
-1.51,-0.71,-0.03,-0.06,0.89,20009106
-1.49,-0.70,-0.04,0.02,0.88,20013043
-1.45,-0.68,-0.03,0.09,0.87,20016990
-1.40,-0.67,-0.03,0.12,0.87,20020952
-1.35,-0.66,-0.02,0.13,0.88,20024896
-1.29,-0.66,-0.00,0.16,0.88,20028851
-1.22,-0.66,0.02,0.17,0.89,20032799
-1.16,-0.67,0.04,0.17,0.88,20036746
-1.11,-0.69,0.06,0.13,0.89,20040698
-1.09,-0.70,0.05,0.07,0.90,20044633
-1.09,-0.71,0.04,-0.02,0.90,20048582
-1.13,-0.72,0.03,-0.11,0.91,20052533
-1.18,-0.73,0.03,-0.17,0.91,20056496
-1.23,-0.73,0.04,-0.18,0.91,20060441
-1.27,-0.75,0.04,-0.14,0.90,20064388
-1.31,-0.76,0.04,-0.12,0.89,20068351
-1.35,-0.76,0.02,-0.15,0.90,20072294
-1.40,-0.76,0.01,-0.17,0.89,20076253
-1.45,-0.75,-0.01,-0.18,0.90,20080196
-1.49,-0.74,-0.02,-0.15,0.89,20084149
-1.52,-0.72,-0.03,-0.11,0.90,20088102
-1.52,-0.71,-0.03,-0.03,0.89,20092049
-1.49,-0.69,-0.04,0.05,0.88,20096004
-1.45,-0.68,-0.03,0.10,0.88,20099954
-1.39,-0.67,-0.03,0.13,0.88,20103906
-1.34,-0.66,-0.01,0.14,0.89,20107869
-1.28,-0.66,0.01,0.17,0.89,20111820
-1.22,-0.66,0.03,0.17,0.90,20115778
-1.16,-0.68,0.05,0.16,0.89,20119726
-1.12,-0.69,0.06,0.11,0.90,20123680
-1.10,-0.71,0.05,0.04,0.90,20127620
-1.11,-0.71,0.04,-0.05,0.90,20131565
-1.15,-0.72,0.03,-0.13,0.91,20135523
-1.21,-0.73,0.03,-0.18,0.91,20139471
-1.26,-0.74,0.04,-0.17,0.91,20143428
-1.29,-0.75,0.04,-0.13,0.90,20147381
-1.33,-0.75,0.04,-0.13,0.89,20151332
-1.37,-0.75,0.02,-0.16,0.89,20155286
-1.43,-0.75,0.00,-0.18,0.90,20159229
-1.47,-0.74,-0.01,-0.17,0.90,20163189
-1.51,-0.73,-0.03,-0.13,0.89,20167141
-1.52,-0.71,-0.03,-0.06,0.89,20171084
-1.50,-0.70,-0.04,0.02,0.88,20175027
-1.46,-0.68,-0.04,0.08,0.88,20178970
-1.41,-0.67,-0.03,0.11,0.87,20182922
-1.36,-0.66,-0.03,0.13,0.88,20186877
-1.30,-0.65,-0.01,0.15,0.89,20190823
-1.24,-0.65,0.01,0.17,0.89,20194787
-1.18,-0.66,0.03,0.17,0.89,20198735
-1.13,-0.67,0.05,0.14,0.89,20202692
-1.09,-0.69,0.06,0.09,0.90,20206625
-1.08,-0.70,0.05,0.01,0.89,20210570
-1.11,-0.71,0.03,-0.08,0.90,20214529
-1.15,-0.71,0.03,-0.15,0.91,20218480
-1.21,-0.72,0.03,-0.18,0.91,20222441
-1.25,-0.73,0.04,-0.15,0.90,20226384
-1.29,-0.74,0.04,-0.12,0.89,20230340
-1.33,-0.75,0.03,-0.14,0.90,20234300
-1.38,-0.74,0.01,-0.17,0.89,20238246
-1.43,-0.74,-0.00,-0.19,0.90,20242191
-1.47,-0.73,-0.02,-0.16,0.89,20246132
-1.50,-0.71,-0.03,-0.11,0.89,20250083
-1.50,-0.69,-0.04,-0.03,0.89,20254034
-1.48,-0.68,-0.04,0.04,0.88,20257972
-1.43,-0.66,-0.04,0.10,0.88,20261932
-1.38,-0.65,-0.03,0.12,0.87,20265879
-1.33,-0.64,-0.02,0.13,0.89,20269833
-1.27,-0.63,-0.01,0.16,0.89,20273793
-1.21,-0.64,0.02,0.17,0.89,20277742
-1.15,-0.65,0.04,0.17,0.89,20281697
-1.10,-0.66,0.06,0.13,0.89,20285641
-1.07,-0.67,0.05,0.07,0.90,20289582
-1.07,-0.68,0.04,-0.01,0.89,20293528
-1.10,-0.69,0.02,-0.10,0.90,20297477
-1.15,-0.69,0.02,-0.16,0.91,20301434
-1.21,-0.70,0.03,-0.18,0.91,20305377
-1.25,-0.71,0.03,-0.15,0.90,20309331
-1.28,-0.71,0.03,-0.12,0.89,20313281
-1.33,-0.71,0.01,-0.16,0.89,20317234
-1.38,-0.71,-0.00,-0.17,0.89,20321191
-1.43,-0.70,-0.02,-0.18,0.89,20325136
-1.47,-0.68,-0.04,-0.14,0.89,20329096
-1.48,-0.66,-0.05,-0.08,0.89,20333043
-1.47,-0.64,-0.06,-0.01,0.89,20336992
-1.44,-0.62,-0.05,0.06,0.88,20340947
-1.40,-0.61,-0.04,0.10,0.88,20344893
-1.35,-0.60,-0.03,0.13,0.88,20348847
-1.29,-0.59,-0.01,0.15,0.89,20352795
-1.22,-0.60,0.01,0.18,0.89,20356749
-1.16,-0.61,0.03,0.17,0.89,20360707
-1.10,-0.62,0.05,0.15,0.89,20364648
-1.06,-0.64,0.06,0.11,0.89,20368606
-1.04,-0.66,0.06,0.04,0.90,20372539
-1.06,-0.67,0.04,-0.05,0.90,20376488
-1.10,-0.68,0.04,-0.13,0.91,20380444
-1.15,-0.69,0.05,-0.18,0.91,20384392
-1.20,-0.71,0.06,-0.17,0.91,20388345
-1.24,-0.73,0.06,-0.13,0.90,20392290
-1.28,-0.74,0.06,-0.13,0.90,20396248
-1.32,-0.75,0.04,-0.17,0.89,20400197
-1.38,-0.75,0.03,-0.18,0.90,20404147
-1.43,-0.75,0.02,-0.18,0.90,20408104
-1.46,-0.75,0.01,-0.14,0.90,20412052
-1.47,-0.75,0.01,-0.07,0.90,20416010
-1.46,-0.75,0.01,0.01,0.89,20419957
-1.43,-0.75,0.01,0.07,0.88,20423905
-1.38,-0.75,0.01,0.11,0.88,20427864
-1.33,-0.74,0.01,0.12,0.89,20431812
-1.28,-0.74,0.01,0.15,0.89,20435765
-1.21,-0.75,0.03,0.17,0.90,20439714
-1.15,-0.76,0.05,0.17,0.89,20443663
-1.10,-0.77,0.06,0.14,0.90,20447605
-1.07,-0.78,0.06,0.08,0.90,20451546
-1.07,-0.79,0.04,0.00,0.90,20455492
-1.09,-0.79,0.03,-0.07,0.90,20459439
-1.13,-0.79,0.02,-0.15,0.91,20463408
-1.19,-0.79,0.02,-0.18,0.91,20467352
-1.24,-0.79,0.03,-0.16,0.91,20471307
-1.28,-0.80,0.03,-0.13,0.89,20475258
-1.32,-0.80,0.03,-0.14,0.90,20479202
-1.37,-0.79,0.01,-0.17,0.89,20483164
-1.43,-0.79,0.00,-0.19,0.90,20487102
-1.47,-0.77,-0.02,-0.16,0.90,20491056
-1.50,-0.76,-0.04,-0.11,0.89,20495015
-1.50,-0.73,-0.05,-0.03,0.89,20498949
-1.47,-0.70,-0.07,0.04,0.87,20502898
-1.43,-0.67,-0.08,0.10,0.87,20506845
-1.38,-0.64,-0.08,0.12,0.87,20510799
-1.33,-0.62,-0.07,0.12,0.88,20514764
-1.28,-0.60,-0.05,0.15,0.88,20518711
-1.21,-0.59,-0.01,0.16,0.89,20522670
-1.16,-0.60,0.02,0.16,0.88,20526611
-1.11,-0.61,0.04,0.12,0.89,20530563
-1.09,-0.62,0.03,0.06,0.89,20534512
-1.09,-0.62,0.01,-0.02,0.90,20538451
-1.12,-0.62,0.01,-0.11,0.90,20542412
-1.17,-0.62,0.01,-0.17,0.90,20546352
-1.23,-0.63,0.02,-0.18,0.90,20550306
-1.27,-0.63,0.03,-0.15,0.90,20554250
-1.30,-0.65,0.04,-0.13,0.90,20558196
-1.35,-0.65,0.02,-0.16,0.90,20562149
-1.40,-0.65,0.01,-0.18,0.90,20566093
-1.45,-0.65,-0.00,-0.18,0.90,20570053
-1.49,-0.64,-0.02,-0.15,0.89,20574004
-1.50,-0.63,-0.03,-0.08,0.89,20577944
-1.49,-0.62,-0.04,0.00,0.89,20581894
-1.46,-0.61,-0.03,0.07,0.88,20585836
-1.41,-0.60,-0.02,0.10,0.88,20589786
-1.36,-0.60,-0.00,0.12,0.88,20593726
-1.31,-0.60,0.01,0.13,0.89,20597671
-1.25,-0.61,0.03,0.17,0.89,20601629
-1.18,-0.63,0.05,0.17,0.89,20605578
-1.13,-0.65,0.07,0.15,0.89,20609542
-1.09,-0.67,0.07,0.10,0.90,20613479
-1.08,-0.68,0.06,0.02,0.90,20617420
-1.10,-0.70,0.05,-0.06,0.90,20621357
-1.14,-0.71,0.05,-0.14,0.91,20625312
-1.19,-0.73,0.06,-0.18,0.91,20629272
-1.24,-0.74,0.06,-0.16,0.91,20633220
-1.28,-0.76,0.06,-0.13,0.90,20637171
-1.32,-0.77,0.06,-0.13,0.90,20641126
-1.36,-0.78,0.04,-0.16,0.90,20645069
-1.42,-0.78,0.03,-0.18,0.90,20649030
-1.47,-0.78,0.01,-0.17,0.90,20652972
-1.50,-0.77,-0.00,-0.13,0.90,20656923
-1.51,-0.76,-0.01,-0.06,0.90,20660866
-1.50,-0.75,-0.01,0.01,0.89,20664810
-1.46,-0.74,-0.02,0.07,0.88,20668767
-1.42,-0.72,-0.03,0.10,0.88,20672715
-1.37,-0.71,-0.03,0.12,0.88,20676670
-1.31,-0.70,-0.02,0.15,0.89,20680614
-1.25,-0.69,-0.00,0.17,0.89,20684556
-1.19,-0.69,0.02,0.17,0.88,20688518
-1.14,-0.70,0.04,0.14,0.89,20692462
-1.10,-0.71,0.04,0.09,0.90,20696410
-1.10,-0.71,0.02,0.01,0.89,20700354
-1.12,-0.71,0.01,-0.08,0.90,20704300
-1.17,-0.71,0.01,-0.15,0.90,20708255
-1.22,-0.71,0.01,-0.17,0.90,20712201
-1.27,-0.71,0.02,-0.15,0.90,20716152
-1.31,-0.71,0.03,-0.13,0.89,20720099
-1.35,-0.71,0.02,-0.16,0.90,20724049
-1.40,-0.71,0.01,-0.18,0.89,20728008
-1.45,-0.71,-0.00,-0.19,0.90,20731948
-1.50,-0.70,-0.02,-0.16,0.89,20735897
-1.52,-0.68,-0.04,-0.11,0.89,20739850
-1.52,-0.65,-0.06,-0.03,0.89,20743801
-1.50,-0.63,-0.07,0.04,0.87,20747756
-1.45,-0.60,-0.06,0.10,0.87,20751690
-1.41,-0.59,-0.05,0.11,0.87,20755643
-1.36,-0.57,-0.04,0.12,0.89,20759590
-1.30,-0.57,-0.01,0.15,0.89,20763539
-1.24,-0.57,0.02,0.16,0.90,20767492
-1.18,-0.59,0.04,0.16,0.89,20771443
-1.13,-0.60,0.05,0.12,0.89,20775399
-1.11,-0.61,0.05,0.07,0.90,20779337
-1.11,-0.62,0.03,-0.01,0.90,20783290
-1.14,-0.63,0.03,-0.10,0.90,20787228
-1.19,-0.64,0.03,-0.16,0.91,20791182
-1.24,-0.65,0.05,-0.17,0.91,20795145
-1.28,-0.67,0.05,-0.15,0.90,20799095
-1.32,-0.68,0.05,-0.14,0.90,20803047
-1.37,-0.69,0.03,-0.17,0.90,20806992
-1.42,-0.69,0.02,-0.18,0.90,20810944
-1.47,-0.69,0.00,-0.18,0.90,20814894
-1.50,-0.68,-0.01,-0.13,0.89,20818838
-1.52,-0.68,-0.02,-0.06,0.90,20822789
-1.51,-0.67,-0.02,-0.01,0.89,20826728
-1.48,-0.66,-0.01,0.06,0.88,20830684
-1.44,-0.66,-0.00,0.10,0.88,20834627
-1.39,-0.65,-0.00,0.11,0.89,20838569
-1.34,-0.65,0.00,0.12,0.89,20842528
-1.28,-0.66,0.02,0.16,0.89,20846472
-1.22,-0.67,0.04,0.17,0.89,20850426
-1.16,-0.68,0.05,0.15,0.89,20854376
-1.12,-0.69,0.06,0.10,0.90,20858315
-1.11,-0.70,0.05,0.04,0.90,20862264
-1.12,-0.71,0.04,-0.05,0.90,20866210
-1.16,-0.72,0.03,-0.13,0.91,20870168
-1.22,-0.73,0.04,-0.17,0.91,20874116
-1.26,-0.74,0.04,-0.17,0.91,20878064
-1.30,-0.75,0.04,-0.14,0.90,20882012
-1.35,-0.75,0.04,-0.15,0.90,20885949
-1.40,-0.75,0.03,-0.17,0.89,20889905
-1.45,-0.75,0.02,-0.19,0.90,20893852
-1.50,-0.75,0.00,-0.17,0.90,20897793
-1.53,-0.74,-0.02,-0.12,0.89,20901745
-1.53,-0.72,-0.03,-0.04,0.89,20905691
-1.51,-0.70,-0.04,0.03,0.88,20909639
-1.47,-0.68,-0.04,0.08,0.88,20913584
-1.43,-0.67,-0.05,0.11,0.87,20917542
-1.38,-0.65,-0.04,0.12,0.88,20921498
-1.32,-0.64,-0.03,0.14,0.88,20925454
-1.26,-0.63,-0.01,0.16,0.89,20929417
-1.20,-0.63,0.02,0.16,0.88,20933361
-1.15,-0.64,0.03,0.14,0.89,20937312
-1.12,-0.65,0.04,0.09,0.89,20941264
-1.11,-0.65,0.02,0.02,0.89,20945213
-1.13,-0.65,0.01,-0.07,0.90,20949170
-1.17,-0.65,0.01,-0.14,0.90,20953121
-1.23,-0.66,0.02,-0.18,0.91,20957085
-1.27,-0.66,0.03,-0.16,0.90,20961036
-1.31,-0.68,0.04,-0.14,0.90,20964981
-1.36,-0.68,0.03,-0.16,0.90,20968937
-1.41,-0.69,0.02,-0.18,0.90,20972884
-1.46,-0.68,0.00,-0.18,0.90,20976840
-1.50,-0.67,-0.02,-0.15,0.89,20980783
-1.52,-0.66,-0.03,-0.09,0.89,20984731
-1.51,-0.64,-0.04,-0.01,0.89,20988686
-1.48,-0.63,-0.04,0.06,0.87,20992629
-1.43,-0.61,-0.03,0.10,0.88,20996587
-1.39,-0.61,-0.02,0.12,0.88,21000535
-1.34,-0.60,-0.01,0.12,0.89,21004489
-1.28,-0.60,0.01,0.16,0.89,21008453
-1.21,-0.61,0.02,0.16,0.90,21012401
-1.16,-0.62,0.04,0.16,0.88,21016360
-1.11,-0.64,0.05,0.12,0.90,21020301
-1.09,-0.65,0.05,0.06,0.90,21024244
-1.09,-0.66,0.04,-0.02,0.90,21028190
-1.12,-0.67,0.03,-0.11,0.90,21032135
-1.17,-0.68,0.04,-0.16,0.91,21036091
-1.22,-0.69,0.05,-0.17,0.91,21040035
-1.26,-0.71,0.06,-0.14,0.90,21043981
-1.30,-0.72,0.05,-0.13,0.90,21047928
-1.35,-0.73,0.03,-0.16,0.90,21051868
-1.40,-0.73,0.02,-0.18,0.90,21055816
-1.45,-0.73,0.01,-0.18,0.90,21059757
-1.49,-0.72,-0.01,-0.14,0.90,21063717
-1.50,-0.71,-0.01,-0.07,0.89,21067664
-1.49,-0.70,-0.02,0.01,0.89,21071597
-1.45,-0.69,-0.01,0.07,0.88,21075554
-1.41,-0.68,-0.02,0.11,0.88,21079514
-1.36,-0.67,-0.02,0.12,0.88,21083476
-1.30,-0.66,-0.02,0.14,0.89,21087423
-1.24,-0.66,0.00,0.16,0.89,21091368
-1.18,-0.66,0.02,0.17,0.89,21095325
-1.13,-0.67,0.04,0.14,0.89,21099268
-1.09,-0.68,0.04,0.11,0.89,21103218
-1.07,-0.69,0.04,0.04,0.89,21107157
-1.08,-0.69,0.02,-0.04,0.90,21111100
-1.12,-0.69,0.02,-0.13,0.91,21115063
-1.18,-0.70,0.02,-0.17,0.91,21119006
-1.23,-0.70,0.03,-0.17,0.91,21122965
-1.26,-0.71,0.04,-0.13,0.90,21126913
-1.30,-0.72,0.04,-0.14,0.90,21130865
-1.35,-0.72,0.02,-0.17,0.89,21134820
-1.41,-0.72,0.01,-0.19,0.90,21138772
-1.45,-0.71,-0.01,-0.17,0.89,21142732
-1.48,-0.70,-0.03,-0.12,0.89,21146684
-1.49,-0.68,-0.04,-0.04,0.89,21150637
-1.46,-0.66,-0.05,0.04,0.88,21154590
-1.42,-0.65,-0.04,0.09,0.87,21158533
-1.37,-0.63,-0.04,0.12,0.87,21162489
-1.32,-0.62,-0.03,0.12,0.89,21166436
-1.26,-0.61,-0.01,0.15,0.88,21170386
-1.21,-0.61,0.01,0.16,0.89,21174344
-1.15,-0.62,0.03,0.16,0.88,21178288
-1.10,-0.63,0.04,0.13,0.89,21182240
-1.07,-0.64,0.04,0.07,0.89,21186179
-1.07,-0.64,0.03,-0.01,0.89,21190137
-1.10,-0.65,0.02,-0.10,0.90,21194077
-1.15,-0.65,0.02,-0.15,0.91,21198028
-1.20,-0.66,0.03,-0.18,0.91,21201982
-1.24,-0.67,0.04,-0.15,0.90,21205929
-1.28,-0.69,0.05,-0.13,0.90,21209882
-1.32,-0.70,0.04,-0.15,0.90,21213822
-1.37,-0.70,0.02,-0.17,0.89,21217772
-1.42,-0.70,0.01,-0.18,0.90,21221718
-1.46,-0.69,-0.01,-0.15,0.89,21225668
-1.48,-0.68,-0.02,-0.09,0.90,21229620
-1.48,-0.67,-0.02,-0.02,0.88,21233563
-1.45,-0.66,-0.02,0.05,0.88,21237525
-1.41,-0.65,-0.01,0.10,0.88,21241487
-1.36,-0.64,-0.01,0.12,0.88,21245438
-1.31,-0.64,-0.01,0.13,0.89,21249398
-1.25,-0.64,0.01,0.16,0.89,21253353
-1.19,-0.64,0.02,0.16,0.89,21257307
-1.13,-0.65,0.04,0.15,0.88,21261265
-1.09,-0.66,0.04,0.11,0.89,21265215
-1.07,-0.67,0.04,0.04,0.89,21269168
-1.09,-0.68,0.03,-0.04,0.90,21273103
-1.13,-0.68,0.03,-0.13,0.91,21277060
-1.18,-0.69,0.04,-0.18,0.91,21281009
-1.23,-0.70,0.05,-0.16,0.91,21284960
-1.27,-0.72,0.05,-0.13,0.90,21288913
-1.30,-0.73,0.04,-0.13,0.90,21292855
-1.35,-0.73,0.03,-0.16,0.89,21296811
-1.40,-0.73,0.02,-0.18,0.90,21300752
-1.45,-0.73,0.00,-0.18,0.90,21304699
-1.49,-0.72,-0.01,-0.14,0.90,21308647
-1.50,-0.71,-0.02,-0.07,0.90,21312582
-1.49,-0.70,-0.02,0.01,0.89,21316535
-1.45,-0.68,-0.03,0.08,0.88,21320477
-1.41,-0.67,-0.03,0.11,0.88,21324438
-1.36,-0.65,-0.03,0.12,0.89,21328396
-1.30,-0.64,-0.03,0.14,0.89,21332345
-1.24,-0.63,-0.01,0.16,0.89,21336302
-1.18,-0.64,0.01,0.16,0.89,21340246
-1.13,-0.64,0.03,0.14,0.89,21344200
-1.10,-0.65,0.04,0.09,0.89,21348150
-1.09,-0.66,0.03,0.02,0.89,21352091
-1.11,-0.66,0.02,-0.07,0.90,21356046
-1.16,-0.67,0.02,-0.15,0.90,21359989
-1.21,-0.67,0.03,-0.18,0.91,21363947
-1.26,-0.68,0.03,-0.15,0.90,21367895
-1.29,-0.69,0.04,-0.12,0.90,21371840
-1.33,-0.70,0.03,-0.14,0.90,21375794
-1.38,-0.70,0.02,-0.17,0.90,21379735
-1.43,-0.70,0.01,-0.18,0.90,21383685
-1.48,-0.69,-0.00,-0.16,0.90,21387624
-1.50,-0.68,-0.02,-0.12,0.90,21391570
-1.51,-0.67,-0.03,-0.04,0.89,21395530
-1.48,-0.65,-0.03,0.03,0.88,21399475
-1.44,-0.64,-0.03,0.09,0.88,21403431
-1.40,-0.62,-0.03,0.11,0.88,21407379
-1.35,-0.61,-0.02,0.12,0.89,21411322
-1.29,-0.61,-0.01,0.15,0.89,21415277
-1.23,-0.61,0.01,0.16,0.89,21419226
-1.17,-0.62,0.03,0.16,0.88,21423182
-1.12,-0.63,0.05,0.12,0.89,21427133
-1.10,-0.64,0.04,0.07,0.90,21431072
-1.10,-0.65,0.03,-0.02,0.89,21435021
-1.14,-0.66,0.03,-0.11,0.90,21438967
-1.19,-0.67,0.03,-0.17,0.91,21442925
-1.24,-0.68,0.04,-0.17,0.91,21446874
-1.28,-0.69,0.05,-0.14,0.90,21450832
-1.31,-0.70,0.04,-0.12,0.89,21454778
-1.36,-0.71,0.03,-0.15,0.89,21458730
-1.41,-0.71,0.02,-0.17,0.90,21462686
-1.45,-0.71,0.01,-0.18,0.90,21466628
-1.49,-0.70,-0.00,-0.14,0.90,21470573
-1.50,-0.69,-0.01,-0.07,0.89,21474519
