datetime,assetID,timestamp,roll_angle,pitch_angle,accX,accY,accZ,temp
16:50:18,Sanding_WoodRoom,120631660,-87.11408997,0.687045217,0.075195313,-0.987060547,0.029296875,24.29000854
16:50:18,Sanding_WoodRoom,120736834,-87.11906433,0.670999408,0.052001953,-0.985595703,0.028076172,24.26998901
16:50:18,Sanding_WoodRoom,120842011,-87.12757111,0.679387987,-0.026611328,-1.013671875,0.048828125,24.32998657
16:50:18,Sanding_WoodRoom,120947165,-87.14530182,0.703154504,-0.014892578,-1.045654297,0.031982422,24.32998657
16:50:18,Sanding_WoodRoom,121052324,-87.13650513,0.690126181,0.070800781,-1.0234375,0.038574219,24.29000854
16:50:19,Sanding_WoodRoom,121157466,-87.12778473,0.700319588,-0.054931641,-1.007568359,0.049316406,24.32998657
16:50:19,Sanding_WoodRoom,121262623,-87.12628174,0.689065576,0.040527344,-1.019042969,0.03515625,24.32998657
16:50:19,Sanding_WoodRoom,121367780,-87.10514069,0.66167593,0.099121094,-0.998779297,0.036376953,24.29000854
16:50:19,Sanding_WoodRoom,121472947,-87.1072464,0.668411434,-0.038085938,-0.971191406,0.037109375,24.29000854
16:50:19,Sanding_WoodRoom,121578104,-87.11469269,0.686996937,0.032958984,-0.989746094,0.041748047,24.29000854
16:50:19,Sanding_WoodRoom,121683273,-87.10946655,0.683776796,0.101074219,-1.010253906,0.012939453,24.32998657
16:50:19,Sanding_WoodRoom,121788423,-87.11351013,0.675229132,0.053466797,-1.021484375,0.035644531,24.32998657
16:50:19,Sanding_WoodRoom,121893572,-87.111763,0.699648678,-0.043457031,-0.998779297,0.055664063,24.3500061
16:50:19,Sanding_WoodRoom,121998726,-87.12527466,0.701197803,0.009765625,-1.051513672,0.028808594,24.32998657
16:50:19,Sanding_WoodRoom,122103887,-87.10948944,0.680629015,0.098632813,-1.040039063,0.059814453,24.32998657
16:50:20,Sanding_WoodRoom,122209047,-87.09806824,0.720974863,-0.083496094,-0.990966797,0.032714844,24.32998657
16:50:20,Sanding_WoodRoom,122314213,-87.07846069,0.681575775,0.104980469,-0.977050781,-0.021972656,24.32998657
16:50:20,Sanding_WoodRoom,122419385,-87.05869293,0.642556071,0.112304688,-0.994628906,0.060058594,24.32998657
16:50:20,Sanding_WoodRoom,122524549,-87.0684967,0.65371263,-0.021240234,-0.989257813,0.04296875,24.3500061
